user_id	country	age	gender	creation_time
61012		23	f	2011-02-11 08:20:04
61013		22	f	2011-02-11 02:27:06
61014		-1	n	2011-02-11 03:37:23
61015	RU	23	m	2011-02-11 09:47:39
61016	RU	-1	n	2011-02-11 08:14:27
61017	US	20	m	2011-02-11 06:04:09
61018	KG	20	m	2011-02-11 10:34:37
61019		-1	n	2011-02-11 06:22:40
61020		-1	n	2011-02-11 09:46:41
61021		-1	n	2011-02-11 15:17:40
61022	US	-1	m	2011-02-11 04:12:22
61023	US	46	m	2011-02-11 16:00:26
61024		-1	n	2011-02-11 14:42:32
61025		24	f	2011-02-11 08:39:54
61026	UA	-1	f	2011-02-11 13:39:04
61027		-1	n	2011-02-11 15:26:42
61028		-1	n	2011-02-11 16:23:41
61029	ES	21	m	2011-02-11 10:04:20
61030	AU	-1	m	2011-02-11 16:03:20
61031		-1	n	2011-02-11 18:23:38
61032	NO	18	m	2011-02-11 18:34:34
61033		-1	n	2011-02-11 18:35:48
61034		-1	n	2011-02-11 19:11:56
61035	RU	19	m	2011-02-11 20:19:02
61036	NL	24	m	2011-02-11 18:47:19
61037	BR	19	m	2011-02-11 20:21:46
61038	NO	-1	m	2011-02-11 20:28:43
61039	BR	26	m	2011-02-11 18:39:40
61040	MX	-1	m	2011-02-11 20:36:26
61041		-1	n	2011-02-11 19:08:10
61042		-1	n	2011-02-11 21:07:52
61043		-1	n	2011-02-11 21:28:42
61044	NL	36	f	2011-02-11 21:58:20
61045		-1	n	2011-02-11 21:30:44
61046	UK	17	m	2011-02-11 22:05:57
61047		-1	n	2011-02-11 22:34:13
61048		-1	n	2011-02-11 23:04:44
61049	BY	-1	f	2011-02-11 21:59:22
61050		-1	n	2011-02-12 01:24:57
61051		-1	n	2011-02-12 00:17:31
61052	IE	23	f	2011-02-12 01:12:23
61053		-1	n	2011-02-12 00:04:41
61054	RU	19	m	2011-02-11 20:29:11
61055	UK	25	f	2011-02-12 02:51:16
61056		-1	n	2011-02-12 02:33:22
61057	ID	21	m	2011-02-12 03:03:41
61058	US	24	f	2011-02-12 00:01:33
61059		-1	n	2011-02-12 04:38:53
61060	AU	-1	n	2011-02-12 03:37:03
61061		-1	n	2011-02-12 03:56:15
61062	IN	24	m	2011-02-12 08:25:49
61063	US	24	m	2011-02-12 08:43:50
61064		-1	n	2011-02-12 07:42:12
61065		-1	n	2011-02-12 04:29:11
61066	FI	22	f	2011-02-12 01:49:41
61067		-1	n	2011-02-12 04:55:36
61068		-1	n	2011-02-12 11:04:39
61069		-1	n	2011-02-12 08:28:18
61070	DE	18	f	2011-02-12 12:27:49
61071		-1	n	2011-02-12 17:31:04
61072	AR	-1	f	2011-02-12 04:09:53
61073	US	-1	m	2011-02-12 12:26:36
61074		-1	n	2011-02-12 03:58:37
61075	IT	22	f	2011-02-12 12:57:51
61076		-1	n	2011-02-12 15:20:26
61077	JP	-1	n	2011-02-12 14:07:30
61078		-1	n	2011-02-12 16:01:18
61079	DE	-1	f	2011-02-12 18:24:54
61080		-1	n	2011-02-12 17:50:46
61081	DE	50	m	2011-02-12 09:54:57
61082		-1	n	2011-02-12 17:46:27
61083		-1	n	2011-02-12 19:35:31
61084		-1	n	2011-02-12 18:41:19
61085	DE	18	f	2011-02-12 19:45:39
61086	CA	20	f	2011-02-12 18:52:27
61087	CZ	-1	m	2011-02-12 17:50:31
61088		-1	n	2011-02-12 19:50:55
61089		-1	n	2011-02-12 19:51:56
61090	FI	18	m	2011-02-12 21:20:23
61091	US	-1	n	2011-02-12 21:27:25
61092		-1	n	2011-02-12 22:26:33
61093		-1	n	2011-02-12 21:33:45
61094		-1	n	2011-02-12 22:17:40
61095	US	15	f	2011-02-12 23:10:28
61096		-1	n	2011-02-12 21:18:28
61097		-1	n	2011-02-12 20:18:26
61098		-1	n	2011-02-12 23:24:14
61099		-1	m	2011-02-12 23:37:57
61100		-1	n	2011-02-13 01:50:06
61101	BR	19	m	2011-02-13 02:48:53
61102		-1	n	2011-02-12 23:59:46
61103		-1	n	2011-02-13 01:35:02
61104	US	-1	m	2011-02-13 02:53:44
61105		-1	n	2011-02-13 00:09:16
61106	RU	20	m	2011-02-13 01:47:20
61107	JP	-1	m	2011-02-13 06:23:48
61108	US	17	m	2011-02-13 05:19:42
61109		-1	n	2011-02-13 07:28:41
61110		-1	n	2011-02-13 07:31:50
61111		-1	n	2011-02-13 08:27:24
61112	ES	29	f	2011-02-13 10:20:54
61113		-1	n	2011-02-13 13:13:46
61114		-1	n	2011-02-13 11:34:22
61115	RU	17	f	2011-02-13 09:11:38
61116		-1	n	2011-02-13 08:49:44
61117		-1	n	2011-02-13 13:21:04
61118		-1	n	2011-02-13 14:21:04
61119		-1	n	2011-02-13 11:31:34
61120	UZ	28	m	2011-02-13 13:30:49
61121		-1	f	2011-02-13 12:41:40
61122	DE	-1	f	2011-02-13 11:59:08
61123		-1	n	2011-02-13 12:52:07
61124		-1	n	2011-02-13 14:56:14
61125		-1	n	2011-02-13 15:33:10
61126		-1	m	2011-02-13 15:56:37
61127		-1	n	2011-02-13 15:19:09
61128		-1	n	2011-02-13 15:11:27
61129	RU	-1	m	2011-02-13 16:40:54
61130		-1	n	2011-02-13 16:03:42
61131		-1	n	2011-02-13 17:03:42
61132	RU	-1	f	2011-02-13 16:51:23
61133		-1	n	2011-02-13 16:31:51
61134		-1	n	2011-02-13 16:42:11
61135		-1	n	2011-02-13 18:19:41
61136	RU	44	m	2011-02-13 17:37:01
61137	PL	-1	f	2011-02-13 17:20:19
61138	RU	-1	m	2011-02-13 16:06:31
61139	FI	32	f	2011-02-13 19:16:20
61140		-1	n	2011-02-13 19:43:04
61141		-1	n	2011-02-13 20:43:31
61142	US	18	m	2011-02-13 20:24:00
61143	BR	21	m	2011-02-13 18:23:56
61144	AT	19	m	2011-02-13 18:26:33
61145	SE	46	m	2011-02-13 21:55:31
61146		-1	m	2011-02-13 22:19:01
61147	US	21	f	2011-02-13 19:33:57
61148		-1	n	2011-02-13 21:08:43
61149	NL	17	m	2011-02-13 22:12:39
61150	SE	23	f	2011-02-13 21:31:55
61151		-1	n	2011-02-13 22:22:40
61152	US	-1	n	2011-02-13 22:48:04
61153	MK	20	m	2011-02-13 21:52:46
61154	PL	-1	m	2011-02-13 16:08:44
61155	UA	28	m	2011-02-13 22:53:44
61156		-1	n	2011-02-14 02:06:07
61157		26	n	2011-02-14 01:57:43
61158		-1	n	2011-02-14 00:59:54
61159	BR	15	m	2011-02-13 23:38:17
61160	AQ	19	n	2011-02-13 23:35:40
61161		-1	n	2011-02-14 00:05:10
61162	ES	31	m	2011-02-14 04:53:26
61163	US	-1	f	2011-02-14 06:31:04
61164	US	29	m	2011-02-14 08:38:57
61165	BR	19	f	2011-02-14 06:04:38
61166	US	-1	f	2011-02-14 05:01:07
61167		-1	m	2011-02-14 07:12:47
61168	CA	-1	n	2011-02-14 07:03:51
61169		-1	n	2011-02-14 10:34:46
61170	US	27	n	2011-02-14 09:23:28
61171	RU	23	m	2011-02-14 10:37:13
61172		-1	n	2011-02-14 11:41:50
61173		-1	n	2011-02-14 13:21:29
61174		-1	n	2011-02-14 10:37:23
61175	UA	-1	m	2011-02-14 13:45:49
61176	SE	-1	n	2011-02-14 12:40:13
61177		-1	n	2011-02-14 13:02:02
61178		-1	n	2011-02-14 15:08:18
61179	RU	20	f	2011-02-14 16:04:09
61180		-1	n	2011-02-14 17:08:53
61181	RU	26	m	2011-02-14 17:15:28
61182	RU	22	f	2011-02-14 19:54:18
61183		-1	n	2011-02-14 22:12:35
61184		-1	n	2011-02-14 19:34:21
61185		-1	n	2011-02-14 23:59:37
61186	US	19	f	2011-02-15 03:08:01
61187	GR	44	m	2011-02-14 22:22:12
61188	US	-1	f	2011-02-15 04:14:15
61189		-1	n	2011-02-15 00:51:19
61190	ES	-1	m	2011-02-15 01:46:03
61191	SK	24	m	2011-02-14 23:36:02
61192		-1	n	2011-02-15 00:35:15
61193		-1	n	2011-02-15 07:01:33
61194		-1	n	2011-02-15 07:46:05
61195		-1	n	2011-02-15 05:32:09
61196	RU	27	m	2011-02-15 09:05:57
61197		-1	n	2011-02-15 09:06:08
61198	LT	19	f	2011-02-15 11:36:30
61199		-1	n	2011-02-15 11:50:15
61200	SE	45	m	2011-02-15 14:39:33
61201		-1	n	2011-02-15 12:06:52
61202		-1	n	2011-02-15 12:09:57
61203		-1	m	2011-02-15 13:23:17
61204	RU	-1	m	2011-02-15 14:43:09
61205		-1	n	2011-02-15 14:51:05
61206	NL	56	m	2011-02-15 15:44:52
61207	US	21	m	2011-02-15 17:24:35
61208		-1	n	2011-02-15 15:58:37
61209	RU	24	m	2011-02-15 17:33:19
61210		-1	n	2011-02-15 16:09:00
61211		-1	n	2011-02-15 16:27:28
61212		-1	n	2011-02-15 16:45:18
61213		-1	n	2011-02-15 17:21:54
61214	RU	-1	m	2011-02-15 17:40:04
61215	BY	21	m	2011-02-15 17:46:13
61216		-1	n	2011-02-15 18:05:00
61217	PL	18	f	2011-02-15 18:00:33
61218		-1	n	2011-02-15 17:48:23
61219		-1	n	2011-02-15 18:30:03
61220	PL	19	f	2011-02-15 18:57:30
61221		-1	n	2011-02-15 18:52:41
61222		-1	n	2011-02-15 19:46:33
61223	FR	-1	m	2011-02-15 18:43:05
61224		-1	n	2011-02-15 20:29:24
61225	CZ	19	m	2011-02-15 20:03:03
61226		-1	n	2011-02-15 20:28:11
61227	UA	24	f	2011-02-15 19:54:27
61228	UK	-1	m	2011-02-15 19:24:34
61229		16	f	2011-02-15 20:07:32
61230	US	42	m	2011-02-15 20:35:21
61231		-1	n	2011-02-15 20:22:11
61232		-1	n	2011-02-15 21:19:17
61233	PL	20	m	2011-02-15 20:37:57
61234		-1	n	2011-02-15 21:49:38
61235	NU	29	n	2011-02-15 21:14:34
61236		-1	n	2011-02-15 22:19:03
61237	US	15	f	2011-02-15 22:51:59
61238	BY	23	m	2011-02-16 01:31:32
61239	FR	-1	m	2011-02-15 22:51:01
61240	IT	22	f	2011-02-15 23:25:14
61241	HR	20	m	2011-02-16 01:33:38
61242	CL	-1	m	2011-02-16 02:10:16
61243		-1	n	2011-02-15 23:58:42
61244		-1	n	2011-02-16 04:59:16
61245	PE	20	f	2011-02-16 04:14:12
61246		-1	n	2011-02-16 06:55:07
61247	US	21	f	2011-02-16 06:32:06
61248	US	22	m	2011-02-16 08:46:33
61249		-1	n	2011-02-16 07:52:13
61250	CA	-1	f	2011-02-16 05:43:28
61251		-1	n	2011-02-16 04:51:09
61252		-1	n	2011-02-16 12:58:59
61253	CN	-1	n	2011-02-16 11:39:30
61254	ZA	-1	m	2011-02-16 12:59:35
61255		-1	n	2011-02-16 13:09:14
61256	PL	20	f	2011-02-16 13:54:25
61257		-1	n	2011-02-16 15:49:10
61258	PL	-1	m	2011-02-16 15:48:29
61259	DE	27	m	2011-02-16 17:06:44
61260		-1	n	2011-02-16 15:51:00
61261	UA	-1	m	2011-02-16 18:09:03
61262		-1	n	2011-02-16 17:01:50
61263		-1	n	2011-02-16 18:52:52
61264		-1	n	2011-02-16 16:27:32
61265		-1	n	2011-02-16 19:12:14
61266		-1	n	2011-02-16 17:11:47
61267		-1	n	2011-02-16 19:34:26
61268		-1	n	2011-02-16 19:35:23
61269	US	-1	m	2011-02-16 19:25:26
61270		-1	m	2011-02-16 19:37:57
61271	NO	-1	f	2011-02-16 20:46:05
61272		-1	n	2011-02-16 21:57:44
61273		-1	n	2011-02-16 20:29:30
61274		-1	n	2011-02-16 20:08:25
61275	US	53	m	2011-02-16 23:05:53
61276	FI	20	m	2011-02-16 21:54:59
61277	BR	27	m	2011-02-16 21:28:45
61278		-1	n	2011-02-16 23:32:43
61279		-1	n	2011-02-16 23:28:12
61280	DE	36	m	2011-02-17 00:29:30
61281	CO	20	f	2011-02-17 01:41:08
61282		-1	n	2011-02-17 01:40:54
61283	US	23	f	2011-02-17 02:03:54
61284		-1	n	2011-02-17 01:14:58
61285	CR	31	n	2011-02-17 05:38:04
61286		-1	n	2011-02-17 07:16:06
61287		-1	n	2011-02-17 09:03:34
61288		-1	n	2011-02-17 03:31:03
61289		-1	n	2011-02-17 10:49:19
61290		-1	n	2011-02-17 05:00:20
61291	SE	-1	n	2011-02-17 09:08:37
61292	BR	24	m	2011-02-17 03:21:04
61293		-1	n	2011-02-17 09:37:55
61294	DE	18	f	2011-02-17 13:57:30
61295		-1	n	2011-02-17 12:24:04
61296		-1	n	2011-02-17 11:38:30
61297	HR	21	f	2011-02-17 14:52:31
61298	BY	18	m	2011-02-17 15:27:49
61299	RU	27	m	2011-02-17 16:47:55
61300	NL	24	f	2011-02-17 15:01:56
61301	MX	19	m	2011-02-17 18:21:24
61302	KZ	15	f	2011-02-17 17:22:45
61303		-1	n	2011-02-17 16:28:55
61304	DE	-1	n	2011-02-17 16:09:47
61305		25	n	2011-02-17 17:13:04
61306	CL	20	m	2011-02-17 18:20:28
61307	US	22	m	2011-02-17 17:46:59
61308		-1	n	2011-02-17 18:23:14
61309	RU	26	m	2011-02-17 19:05:57
61310		-1	n	2011-02-17 18:55:38
61311		20	f	2011-02-17 19:34:08
61312		-1	n	2011-02-17 20:00:15
61313		-1	n	2011-02-17 21:37:09
61314	UK	18	m	2011-02-17 20:26:02
61315	RS	24	f	2011-02-17 22:16:30
61316		-1	n	2011-02-17 20:06:29
61317		22	f	2011-02-17 19:34:09
61318		-1	n	2011-02-17 20:16:59
61319		-1	n	2011-02-17 22:05:13
61320		-1	n	2011-02-17 21:42:57
61321		-1	n	2011-02-17 22:42:12
61322		-1	n	2011-02-17 22:32:29
61323		-1	n	2011-02-17 22:18:36
61324	UK	17	f	2011-02-17 23:14:07
61325		-1	n	2011-02-18 01:03:40
61326	ID	22	m	2011-02-18 04:13:04
61327	HR	25	f	2011-02-17 23:21:12
61328		-1	n	2011-02-18 01:47:04
61329	US	-1	n	2011-02-18 04:58:45
61330		-1	n	2011-02-18 02:40:27
61331	BR	16	n	2011-02-17 23:51:09
61332	AR	18	f	2011-02-17 23:36:13
61333		-1	n	2011-02-18 04:55:01
61334		-1	n	2011-02-18 03:30:35
61335		-1	n	2011-02-18 04:23:39
61336	RU	23	f	2011-02-18 08:05:12
61337	CL	21	m	2011-02-18 07:37:23
61338	ID	21	f	2011-02-18 06:08:28
61339	FI	27	n	2011-02-18 09:37:49
61340		-1	n	2011-02-18 09:46:52
61341	SE	24	m	2011-02-18 10:47:52
61342	AU	27	m	2011-02-18 10:52:58
61343		-1	n	2011-02-18 11:19:28
61344		-1	n	2011-02-18 09:58:00
61345	BR	22	f	2011-02-18 13:01:33
61346		-1	n	2011-02-18 12:06:15
61347	PL	41	m	2011-02-18 13:04:59
61348		-1	n	2011-02-18 16:31:39
61349		-1	n	2011-02-18 14:20:26
61350		-1	n	2011-02-18 16:06:05
61351	PL	17	m	2011-02-18 13:16:40
61352		-1	n	2011-02-18 16:31:44
61353	HU	22	m	2011-02-18 18:37:47
61354	US	16	f	2011-02-18 14:55:21
61355		-1	n	2011-02-18 19:01:41
61356		52	m	2011-02-18 17:18:51
61357		-1	n	2011-02-18 18:58:52
61358		-1	n	2011-02-18 19:06:52
61359		-1	n	2011-02-18 16:51:25
61360	DE	22	m	2011-02-18 19:19:40
61361		-1	n	2011-02-18 19:03:20
61362	BR	15	f	2011-02-18 19:04:54
61363	UA	17	m	2011-02-18 20:10:03
61364	RU	21	f	2011-02-18 19:25:51
61365	US	24	f	2011-02-18 20:38:09
61366	US	41	n	2011-02-18 19:52:02
61367		-1	n	2011-02-18 17:11:55
61368		-1	m	2011-02-18 21:15:38
61369	US	-1	m	2011-02-18 19:19:31
61370		-1	n	2011-02-18 21:24:49
61371		-1	n	2011-02-18 21:30:29
61372		-1	n	2011-02-18 19:23:55
61373	US	-1	f	2011-02-18 21:29:02
61374	BA	16	m	2011-02-18 21:36:30
61375		-1	f	2011-02-18 23:11:58
61376	PL	18	m	2011-02-18 22:27:02
61377		17	n	2011-02-18 23:42:22
61378	DE	-1	m	2011-02-19 00:19:54
61379		-1	n	2011-02-19 01:32:28
61380		-1	n	2011-02-19 01:07:11
61381	US	22	m	2011-02-19 05:13:41
61382	BR	20	f	2011-02-19 03:39:46
61383	CA	-1	m	2011-02-19 00:25:52
61384		-1	n	2011-02-19 03:42:05
61385		-1	n	2011-02-19 06:29:39
61386	ID	21	m	2011-02-19 07:28:23
61387	DE	47	m	2011-02-19 08:22:03
61388		-1	n	2011-02-19 08:55:13
61389	US	22	m	2011-02-19 07:42:00
61390		-1	n	2011-02-19 08:58:17
61391		-1	n	2011-02-19 07:56:14
61392	PL	20	f	2011-02-19 09:17:14
61393	PL	18	f	2011-02-19 09:41:35
61394		-1	n	2011-02-19 11:04:27
61395		-1	n	2011-02-19 12:14:19
61396		-1	n	2011-02-19 10:58:10
61397		-1	n	2011-02-19 10:21:29
61398		-1	n	2011-02-19 13:05:42
61399		-1	n	2011-02-19 12:36:09
61400	AU	20	f	2011-02-19 12:51:22
61401	DE	19	m	2011-02-19 13:17:26
61402		-1	n	2011-02-19 13:39:04
61403		-1	n	2011-02-19 16:04:55
61404	SK	23	f	2011-02-19 14:14:05
61405	DE	29	m	2011-02-19 14:10:51
61406	IN	28	m	2011-02-19 13:35:36
61407		-1	n	2011-02-19 14:08:30
61408		-1	n	2011-02-19 14:05:40
61409		-1	n	2011-02-18 17:13:35
61410		-1	n	2011-02-19 19:08:40
61411		-1	n	2011-02-19 17:45:32
61412		-1	n	2011-02-19 18:19:23
61413		-1	n	2011-02-19 16:13:30
61414		21	f	2011-02-19 19:53:34
61415		-1	n	2011-02-19 19:08:16
61416	US	27	f	2011-02-19 20:18:16
61417		-1	n	2011-02-19 17:09:49
61418	RU	21	f	2011-02-19 19:21:30
61419		-1	n	2011-02-19 20:56:36
61420		-1	n	2011-02-19 20:31:41
61421		-1	n	2011-02-19 20:45:20
61422		-1	n	2011-02-19 21:04:11
61423	AR	-1	m	2011-02-19 16:07:02
61424	RU	27	m	2011-02-19 21:41:51
61425	RU	18	m	2011-02-19 20:42:14
61426		-1	n	2011-02-19 22:06:30
61427	DE	15	f	2011-02-19 22:26:59
61428		-1	n	2011-02-19 21:56:01
61429		-1	n	2011-02-19 21:17:12
61430	TW	23	f	2011-02-19 21:25:34
61431	UA	20	f	2011-02-19 22:53:44
61432		-1	n	2011-02-19 17:07:48
61433	UK	-1	m	2011-02-19 00:59:37
61434	HU	-1	f	2011-02-19 22:50:07
61435	CZ	18	n	2011-02-19 23:02:21
61436		-1	n	2011-02-19 18:40:29
61437		-1	n	2011-02-19 23:22:35
61438		-1	n	2011-02-19 18:43:16
61439		-1	n	2011-02-19 23:18:19
61440	PL	18	m	2011-02-19 23:41:23
61441		-1	n	2011-02-19 00:23:22
61442		-1	n	2011-02-19 23:41:58
61443		-1	n	2011-02-20 00:46:19
61444		-1	n	2011-02-19 23:36:12
61445	BR	17	f	2011-02-20 00:48:12
61446		-1	n	2011-02-20 00:44:55
61447		-1	n	2011-02-20 00:53:36
61448	BR	49	m	2011-02-20 02:31:26
61449		-1	m	2011-02-20 00:59:30
61450	FR	20	m	2011-02-20 02:41:39
61451	US	25	f	2011-02-19 01:54:19
61452	UK	22	m	2011-02-20 01:26:07
61453		-1	n	2011-02-20 04:58:51
61454		-1	n	2011-02-20 05:35:40
61455	US	20	f	2011-02-20 05:36:16
61456	JP	42	m	2011-02-20 05:13:04
61457		-1	n	2011-02-20 05:19:22
61458	PH	17	m	2011-02-20 08:00:02
61459		-1	n	2011-02-20 07:04:43
61460		24	f	2011-02-20 09:08:24
61461	US	-1	f	2011-02-19 00:25:51
61462		-1	n	2011-02-20 10:59:54
61463		-1	n	2011-02-20 11:00:38
61464	UK	-1	f	2011-02-20 12:01:07
61465	DE	21	f	2011-02-20 11:59:46
61466	DE	-1	m	2011-02-20 13:28:27
61467	RU	21	n	2011-02-20 16:12:43
61468	IT	16	m	2011-02-20 15:47:44
61469		-1	f	2011-02-20 15:25:31
61470		-1	n	2011-02-20 12:35:34
61471		-1	n	2011-02-20 15:07:32
61472		-1	n	2011-02-19 04:17:07
61473	DE	55	m	2011-02-20 16:26:30
61474	BR	26	m	2011-02-20 16:46:01
61475	BR	-1	m	2011-02-20 17:24:15
61476	RU	21	m	2011-02-20 16:47:53
61477	ES	22	m	2011-02-20 18:23:23
61478		-1	m	2011-02-20 18:49:08
61479		-1	n	2011-02-20 19:34:21
61480		-1	n	2011-02-20 17:37:42
61481		-1	n	2011-02-20 17:43:41
61482		-1	n	2011-02-20 18:14:40
61483		-1	n	2011-02-20 18:14:29
61484		-1	n	2011-02-20 20:42:56
61485	UK	21	m	2011-02-20 20:22:05
61486	BR	21	m	2011-02-20 22:07:52
61487	RU	26	m	2011-02-20 21:07:32
61488		-1	n	2011-02-20 22:39:26
61489	US	17	n	2011-02-20 23:13:38
61490		-1	n	2011-02-20 23:14:58
61491		-1	n	2011-02-21 00:54:48
61492	JP	-1	m	2011-02-21 01:11:51
61493		-1	n	2011-02-21 00:24:57
61494		-1	n	2011-02-20 23:37:26
61495		-1	n	2011-02-21 00:59:12
61496		-1	n	2011-02-21 02:06:14
61497	BR	19	f	2011-02-21 02:50:07
61498		-1	n	2011-02-21 03:52:48
61499		-1	n	2011-02-21 02:16:30
61500		28	m	2011-02-21 03:43:31
61501		-1	n	2011-02-21 05:11:21
61502		-1	m	2011-02-21 04:36:53
61503		-1	n	2011-02-21 04:15:55
61504		-1	n	2011-02-21 08:25:39
61505	RU	19	m	2011-02-21 06:46:54
61506		-1	n	2011-02-21 08:46:55
61507	US	25	m	2011-02-21 09:06:20
61508		-1	m	2011-02-21 09:20:04
61509		-1	n	2011-02-21 10:33:16
61510		-1	m	2011-02-21 11:10:33
61511		-1	n	2011-02-21 09:22:47
61512	NL	27	m	2011-02-21 11:02:58
61513	UK	26	m	2011-02-21 12:55:08
61514		-1	n	2011-02-21 14:01:45
61515		-1	n	2011-02-21 12:34:22
61516	BR	18	m	2011-02-21 14:39:26
61517		-1	n	2011-02-21 13:18:46
61518		-1	n	2011-02-21 16:04:28
61519	PL	20	f	2011-02-21 14:57:21
61520		-1	n	2011-02-21 16:53:51
61521	RU	22	m	2011-02-21 16:09:51
61522	PL	-1	m	2011-02-21 15:09:39
61523	PT	-1	f	2011-02-21 17:00:23
61524		30	f	2011-02-21 16:38:40
61525	RU	19	f	2011-02-21 17:25:08
61526		-1	n	2011-02-21 16:59:40
61527	UK	21	f	2011-02-21 17:42:12
61528	RU	16	n	2011-02-21 17:55:01
61529		-1	n	2011-02-21 17:17:50
61530		-1	n	2011-02-21 17:32:40
61531		-1	n	2011-02-21 18:24:15
61532	SI	18	f	2011-02-21 18:07:42
61533		-1	n	2011-02-21 19:00:06
61534	RU	21	m	2011-02-21 18:27:32
61535	US	24	m	2011-02-21 19:10:10
61536		-1	n	2011-02-21 19:09:42
61537		-1	n	2011-02-21 20:17:46
61538		35	m	2011-02-21 18:48:51
61539		-1	n	2011-02-21 19:49:47
61540	PL	-1	f	2011-02-21 22:11:42
61541		-1	n	2011-02-21 19:45:10
61542	RU	24	f	2011-02-21 20:47:13
61543	US	-1	m	2011-02-21 22:46:38
61544		21	m	2011-02-21 22:16:46
61545		-1	n	2011-02-21 22:28:28
61546		-1	n	2011-02-21 23:11:09
61547		-1	n	2011-02-22 01:21:46
61548		-1	n	2011-02-22 00:49:38
61549		-1	n	2011-02-22 01:31:07
61550		-1	n	2011-02-22 01:33:02
61551		-1	n	2011-02-22 01:23:01
61552		-1	n	2011-02-22 01:14:07
61553		-1	m	2011-02-22 04:47:28
61554		-1	n	2011-02-22 04:34:27
61555	PH	-1	f	2011-02-22 06:02:07
61556		-1	n	2011-02-22 01:44:00
61557	DE	-1	m	2011-02-22 08:59:02
61558	US	20	f	2011-02-22 03:37:24
61559	BE	24	m	2011-02-22 09:47:14
61560		-1	n	2011-02-22 07:47:52
61561		-1	n	2011-02-22 10:43:49
61562	RU	-1	m	2011-02-22 11:38:37
61563		-1	n	2011-02-22 10:10:34
61564		-1	n	2011-02-22 13:55:26
61565	PL	-1	m	2011-02-22 12:18:01
61566	CH	-1	n	2011-02-22 12:45:31
61567		-1	n	2011-02-22 12:55:50
61568	RU	23	m	2011-02-22 13:55:50
61569		-1	n	2011-02-22 14:05:42
61570	ID	18	f	2011-02-22 14:32:28
61571		-1	n	2011-02-22 16:10:38
61572	DE	19	n	2011-02-22 16:15:54
61573	RU	20	m	2011-02-22 14:32:07
61574	BR	26	m	2011-02-22 16:07:48
61575	US	41	m	2011-02-22 16:23:26
61576		-1	n	2011-02-22 16:35:46
61577		-1	n	2011-02-22 15:13:31
61578		-1	n	2011-02-22 16:49:28
61579		39	m	2011-02-22 16:40:16
61580	MA	20	f	2011-02-22 16:59:22
61581		-1	m	2011-02-22 17:06:25
61582	BR	16	m	2011-02-22 17:35:44
61583		-1	n	2011-02-22 17:47:15
61584	KZ	19	m	2011-02-22 17:54:21
61585	RU	-1	f	2011-02-22 18:41:40
61586		-1	n	2011-02-22 18:24:20
61587		-1	n	2011-02-22 18:59:07
61588	BR	17	m	2011-02-22 18:47:11
61589		-1	n	2011-02-22 19:09:13
61590		-1	n	2011-02-22 19:11:27
61591	DE	19	n	2011-02-22 19:09:44
61592		-1	f	2011-02-22 20:03:24
61593		-1	n	2011-02-22 20:27:09
61594		-1	n	2011-02-22 20:24:44
61595		-1	n	2011-02-22 19:44:50
61596		-1	n	2011-02-22 22:30:24
61597	BR	18	m	2011-02-23 02:14:46
61598	RU	19	n	2011-02-22 22:58:25
61599	US	21	m	2011-02-22 21:04:50
61600		-1	n	2011-02-22 21:13:46
61601	UK	37	m	2011-02-22 22:31:14
61602	US	36	m	2011-02-22 22:40:19
61603	FI	19	f	2011-02-23 02:31:33
61604	US	21	m	2011-02-23 01:29:45
61605		-1	n	2011-02-23 05:43:45
61606		-1	n	2011-02-23 03:42:05
61607		-1	n	2011-02-23 06:14:20
61608	US	22	m	2011-02-23 04:17:59
61609	CA	-1	n	2011-02-23 05:42:59
61610		23	n	2011-02-23 05:28:38
61611	IR	19	m	2011-02-23 05:09:11
61612		-1	n	2011-02-23 06:08:23
61613	BR	28	m	2011-02-23 17:00:17
61614	RU	19	m	2011-02-23 18:04:08
61615		-1	n	2011-02-23 18:19:55
61616		-1	m	2011-02-23 15:02:37
61617	UK	20	m	2011-02-23 13:52:56
61618		-1	m	2011-02-23 15:58:10
61619		-1	f	2011-02-23 14:34:03
61620		-1	n	2011-02-23 19:01:59
61621		-1	n	2011-02-23 20:39:19
61622		-1	n	2011-02-23 19:32:02
61623	US	-1	n	2011-02-23 21:49:25
61624	IN	-1	m	2011-02-23 19:55:19
61625	FI	18	m	2011-02-23 19:48:03
61626	BY	20	m	2011-02-23 23:16:40
61627	US	19	f	2011-02-23 20:37:46
61628		-1	n	2011-02-24 01:09:34
61629		-1	n	2011-02-23 22:58:33
61630		-1	n	2011-02-23 23:29:29
61631		-1	n	2011-02-24 00:09:51
61632	BR	19	m	2011-02-24 02:36:29
61633		18	f	2011-02-23 09:46:27
61634		-1	n	2011-02-24 01:12:45
61635		-1	n	2011-02-23 23:53:38
61636	BR	16	f	2011-02-24 05:19:27
61637	DE	-1	f	2011-02-23 14:17:01
61638	AR	22	n	2011-02-24 02:38:25
61639		-1	m	2011-02-24 03:23:00
61640		-1	n	2011-02-24 05:58:34
61641		-1	n	2011-02-24 07:53:45
61642		-1	n	2011-02-24 07:17:29
61643	UK	22	m	2011-02-24 04:35:55
61644		-1	n	2011-02-24 06:29:48
61645		-1	n	2011-02-24 09:15:11
61646	US	24	f	2011-02-24 11:20:33
61647	PL	18	m	2011-02-24 12:58:55
61648	RU	18	f	2011-02-23 14:32:40
61649		-1	n	2011-02-24 09:02:28
